Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
146,:,1669896950.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Germany/pcnf/102_960.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Germany/pcnf/102_960.cnf,,"121.184_117.853_2.952"
161,:,1669897071.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/2_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/2_19.cnf,,"1.222_1.165_0.053"
148,:,1669896952.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/35_24.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/35_24.cnf,,"120.684_117.306_3.002"
167,:,1669897071.000,2.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/7_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/7_13.cnf,,"1.637_1.580_0.053"
158,:,1669897070.000,3.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/20_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/20_13.cnf,,"2.906_2.798_0.099"
164,:,1669897071.000,3.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/22_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/22_19.cnf,,"3.027_2.941_0.077"
160,:,1669897070.000,4.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/21_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/21_4.cnf,,"3.788_3.646_0.131"
162,:,1669897071.000,4.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/18_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/18_5.cnf,,"3.861_3.739_0.111"
166,:,1669897071.000,5.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/23_2.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/23_2.cnf,,"4.831_4.695_0.122"
163,:,1669897071.000,5.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/0_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/0_15.cnf,,"4.987_4.762_0.210"
159,:,1669897070.000,6.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/3_20.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/3_20.cnf,,"5.817_5.648_0.153"
149,:,1669896956.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/34_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/34_5.cnf,,"120.577_117.538_2.670"
178,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/2_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/2_1.cnf,,"0.016_0.007_0.009"
179,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/1_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/1_5.cnf,,"0.014_0.005_0.009"
180,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/5_2.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/5_2.cnf,,"0.009_0.004_0.006"
181,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/4_6.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/4_6.cnf,,"0.016_0.007_0.009"
182,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/4_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/4_5.cnf,,"0.015_0.007_0.008"
183,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/1_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/1_0.cnf,,"0.018_0.010_0.007"
184,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/3_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/3_1.cnf,,"0.016_0.011_0.005"
185,:,1669897077.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Iceland/pcnf/8_7.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Iceland/pcnf/8_7.cnf,,"0.010_0.005_0.006"
165,:,1669897071.000,10.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Croatia/pcnf/7_8.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/7_8.cnf,,"10.286_9.904_0.351"
150,:,1669897069.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/12_39.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/12_39.cnf,,"120.568_117.836_2.378"
151,:,1669897069.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/26_38.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/26_38.cnf,,"120.586_117.875_2.374"
152,:,1669897069.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/35_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/35_12.cnf,,"120.664_117.490_2.834"
153,:,1669897069.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/22_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/22_15.cnf,,"120.594_117.659_2.605"
154,:,1669897069.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/38_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/38_12.cnf,,"120.594_117.801_2.461"
155,:,1669897070.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/32_38.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/32_38.cnf,,"120.657_117.924_2.403"
157,:,1669897070.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/7_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/7_19.cnf,,"120.585_117.962_2.262"
156,:,1669897070.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Greece/pcnf/4_6.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/4_6.cnf,,"120.679_117.774_2.569"
168,:,1669897072.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/57_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/57_1.cnf,,"120.539_118.173_2.012"
196,:,1669897192.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/0_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/0_5.cnf,,"0.023_0.013_0.011"
197,:,1669897192.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/8_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/8_4.cnf,,"0.017_0.012_0.005"
198,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/0_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/0_12.cnf,,"0.021_0.015_0.005"
199,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/2_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/2_12.cnf,,"0.014_0.010_0.004"
200,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/13_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/13_5.cnf,,"0.021_0.012_0.008"
201,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/0_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/0_13.cnf,,"0.021_0.019_0.003"
202,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/0_7.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/0_7.cnf,,"0.010_0.005_0.005"
203,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/1_7.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/1_7.cnf,,"0.009_0.007_0.003"
204,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/14_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/14_12.cnf,,"0.011_0.006_0.006"
205,:,1669897193.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Latvia/pcnf/8_9.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Latvia/pcnf/8_9.cnf,,"0.018_0.011_0.007"
169,:,1669897072.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/56_14.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/56_14.cnf,,"120.686_117.568_2.732"
170,:,1669897073.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/55_30.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/55_30.cnf,,"120.536_118.318_1.860"
171,:,1669897073.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/5_71.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/5_71.cnf,,"120.554_118.188_2.015"
172,:,1669897074.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/32_26.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/32_26.cnf,,"120.589_117.842_2.392"
173,:,1669897074.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/39_20.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/39_20.cnf,,"120.569_118.054_2.159"
174,:,1669897075.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/65_18.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/65_18.cnf,,"120.631_117.403_2.898"
175,:,1669897076.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/0_40.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/0_40.cnf,,"120.552_118.196_2.024"
176,:,1669897076.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/62_3.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/62_3.cnf,,"120.621_117.610_2.651"
177,:,1669897076.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Hungary/pcnf/35_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/35_13.cnf,,"120.575_117.847_2.381"
186,:,1669897077.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/75_1930.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/75_1930.cnf,,"120.683_117.161_3.142"
216,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/11_9.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/11_9.cnf,,"0.015_0.008_0.007"
217,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/15_3.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/15_3.cnf,,"0.016_0.011_0.004"
218,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/3_14.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/3_14.cnf,,"0.011_0.006_0.005"
219,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/2_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/2_15.cnf,,"0.013_0.004_0.009"
220,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/10_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/10_0.cnf,,"0.013_0.007_0.006"
221,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/10_9.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/10_9.cnf,,"0.010_0.006_0.004"
222,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/5_8.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/5_8.cnf,,"0.014_0.007_0.008"
223,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/4_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/4_12.cnf,,"0.014_0.009_0.005"
224,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/4_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/4_15.cnf,,"0.016_0.005_0.011"
225,:,1669897198.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Lithuania/pcnf/1_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Lithuania/pcnf/1_4.cnf,,"0.014_0.006_0.008"
187,:,1669897081.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/407_1085.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/407_1085.cnf,,"120.661_117.103_3.178"
188,:,1669897189.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1340_1947.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1340_1947.cnf,,"120.663_117.074_3.210"
189,:,1669897189.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1896_690.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1896_690.cnf,,"120.722_117.046_3.304"
190,:,1669897190.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1659_1240.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1659_1240.cnf,,"120.774_116.959_3.449"
191,:,1669897190.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf,,"120.766_117.128_3.273"
192,:,1669897190.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf,,"120.776_117.059_3.355"
195,:,1669897190.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf,,"120.681_117.106_3.195"
193,:,1669897190.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf,,"120.818_116.972_3.482"
194,:,1669897190.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf,,"120.845_116.967_3.467"
206,:,1669897193.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/21_11.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/21_11.cnf,,"120.541_117.295_3.024"
207,:,1669897193.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/113_28.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/113_28.cnf,,"120.723_117.308_3.052"
208,:,1669897193.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/87_97.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/87_97.cnf,,"120.705_117.216_3.132"
209,:,1669897194.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/135_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/135_4.cnf,,"120.667_117.191_3.120"
210,:,1669897194.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/136_2.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/136_2.cnf,,"120.643_117.433_2.862"
211,:,1669897195.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/114_129.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/114_129.cnf,,"120.657_117.441_2.856"
212,:,1669897195.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/124_126.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/124_126.cnf,,"120.667_117.540_2.767"
213,:,1669897196.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/106_6.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/106_6.cnf,,"120.639_117.714_2.567"
214,:,1669897196.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/65_106.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/65_106.cnf,,"120.593_117.339_2.978"
215,:,1669897197.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/17_23.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belarus/pcnf/17_23.cnf,,"120.551_117.315_3.016"
226,:,1669897198.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf,,"120.548_117.350_2.951"
288,:,1669897319.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf,,"0.140_0.131_0.009"
